"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"CAGL0B01551g","glabrata","CAGL0B01551g","CAGL0","original","","N1.HOG0001438","OG0001198"
"CAGL0B01573g","glabrata","CAGL0B01573g","CAGL0","original","MTQ2","N1.HOG0002402","OG0002162"
"CAGL0B01589g","glabrata","CAGL0B01589g","CAGL0","original","","N1.HOG0003907","OG0003668"
"CAGL0B01595g","glabrata","CAGL0B01595g","CAGL0","original","","N1.HOG0004822","OG0004590"
"CAGL0B01617g","glabrata","CAGL0B01617g","CAGL0","original","","N1.HOG0004458","OG0004222"
"CAGL0B01639g","glabrata","CAGL0B01639g","CAGL0","original","","N1.HOG0001768","OG0001528"
"CAGL0B01683g","glabrata","CAGL0B01683g","CAGL0","original","","N1.HOG0000956","OG0000720"
"CAGL0B01705g","glabrata","CAGL0B01705g","CAGL0","original","","N1.HOG0002960","OG0002720"
"CAGL0B01727g","glabrata","CAGL0B01727g","CAGL0","original","","N1.HOG0000465","OG0000270"
"CAGL0B01743g","glabrata","CAGL0B01743g","CAGL0","original","","N1.HOG0001180","OG0000941"
"CAGL0B01771g","glabrata","CAGL0B01771g","CAGL0","original","","N1.HOG0004459","OG0004223"
"CAGL0B01793g","glabrata","CAGL0B01793g","CAGL0","original","","N1.HOG0003765","OG0003526"
"CAGL0B01815g","glabrata","CAGL0B01815g","CAGL0","original","","N1.HOG0001621","OG0001381"
"CAGL0B01837g","glabrata","CAGL0B01837g","CAGL0","original","","N1.HOG0002096","OG0001856"
"CAGL0B01859g","glabrata","CAGL0B01859g","CAGL0","original","","N1.HOG0004312","OG0004075"
"CAGL0B01881g","glabrata","CAGL0B01881g","CAGL0","original","","N1.HOG0003265","OG0003025"
"CAGL0B01903g","glabrata","CAGL0B01903g","CAGL0","original","","N1.HOG0003397","OG0003157"
"CAGL0B01925g","glabrata","CAGL0B01925g","CAGL0","original","","N1.HOG0000626","OG0000405"
"CAGL0B01947g","glabrata","CAGL0B01947g","CAGL0","original","INO2","N1.HOG0004460","OG0004224"
"CAGL0B01969g","glabrata","CAGL0B01969g","CAGL0","original","","N1.HOG0004088","OG0003849"
"CAGL0B01991g","glabrata","CAGL0B01991g","CAGL0","original","","N1.HOG0001452","OG0001212"
"CAGL0B02013g","glabrata","CAGL0B02013g","CAGL0","original","","N1.HOG0001849","OG0001609"
"CAGL0B02035g","glabrata","CAGL0B02035g","CAGL0","original","","N1.HOG0003163","OG0002923"
"CAGL0B02057g","glabrata","CAGL0B02057g","CAGL0","original","","N1.HOG0004461","OG0004225"
"CAGL0B02079g","glabrata","CAGL0B02079g","CAGL0","original","","N1.HOG0000135","OG0000076"
"CAGL0B02101g","glabrata","CAGL0B02101g","CAGL0","original","","N1.HOG0002646","OG0002406"
"CAGL0B02123g","glabrata","CAGL0B02123g","CAGL0","original","","N1.HOG0003896","OG0003657"
"CAGL0B02145g","glabrata","CAGL0B02145g","CAGL0","original","","N1.HOG0004089","OG0003850"
"CAGL0B02167g","glabrata","CAGL0B02167g","CAGL0","original","","N1.HOG0002073","OG0001833"
"CAGL0B02189g","glabrata","CAGL0B02189g","CAGL0","original","","N1.HOG0000711","OG0000482"
"CAGL0B02211g","glabrata","CAGL0B02211g","CAGL0","original","CCH1","N1.HOG0003177","OG0002937"
"CAGL0B02233g","glabrata","CAGL0B02233g","CAGL0","original","","N1.HOG0002366","OG0002126"
"CAGL0B02255g","glabrata","CAGL0B02255g","CAGL0","original","","N1.HOG0003512","OG0003270"
"CAGL0B02277g","glabrata","CAGL0B02277g","CAGL0","original","","N1.HOG0005120","OG0004893"
"CAGL0B02299g","glabrata","CAGL0B02299g","CAGL0","original","","N1.HOG0003361","OG0003121"
"CAGL0B02321g","glabrata","CAGL0B02321g","CAGL0","original","","N1.HOG0003893","OG0003654"
"CAGL0B02343g","glabrata","CAGL0B02343g","CAGL0","original","","N1.HOG0000192","OG0000109"
"CAGL0B02365g","glabrata","CAGL0B02365g","CAGL0","original","","N1.HOG0004462","OG0004226"
"CAGL0B02387g","glabrata","CAGL0B02387g","CAGL0","original","","N1.HOG0000619","OG0000399"
"CAGL0B02409g","glabrata","CAGL0B02409g","CAGL0","original","","N1.HOG0004463","OG0004227"
"CAGL0B02431g","glabrata","CAGL0B02431g","CAGL0","original","","N1.HOG0004313","OG0004076"
"CAGL0B02453g","glabrata","CAGL0B02453g","CAGL0","original","","N1.HOG0002598","OG0002358"
"CAGL0B02475g","glabrata","CAGL0B02475g","CAGL0","original","PHO84","N1.HOG0000888","OG0000655"
"CAGL0B02497g","glabrata","CAGL0B02497g","CAGL0","original","","N1.HOG0001085","OG0000847"
"CAGL0B02519g","glabrata","CAGL0B02519g","CAGL0","original","","N1.HOG0002900","OG0002660"
"CAGL0B02541g","glabrata","CAGL0B02541g","CAGL0","original","","N1.HOG0003442","OG0003202"
"CAGL0B02563g","glabrata","CAGL0B02563g","CAGL0","original","GIN3","N1.HOG0003974","OG0003735"
"CAGL0B02585g","glabrata","CAGL0B02585g","CAGL0","original","","N1.HOG0000832","OG0000600"
"CAGL0B02607g","glabrata","CAGL0B02607g","CAGL0","original","HEM1","N1.HOG0002253","OG0002013"
"CAGL0B02629g","glabrata","CAGL0B02629g","CAGL0","original","","N1.HOG0000808","OG0000576"
"CAGL0B02651g","glabrata","CAGL0B02651g","CAGL0","original","","N1.HOG0000840","OG0000608"
"CAGL0B02673g","glabrata","CAGL0B02673g","CAGL0","original","","N1.HOG0002007","OG0001767"
"CAGL0B02695g","glabrata","CAGL0B02695g","CAGL0","original","","N1.HOG0002316","OG0002076"
"CAGL0B02717g","glabrata","CAGL0B02717g","CAGL0","original","","N1.HOG0000368","OG0000208"
"CAGL0B02739g","glabrata","CAGL0B02739g","CAGL0","original","STE11","N1.HOG0001489","OG0001249"
"CAGL0B02755g","glabrata","CAGL0B02755g","CAGL0","original","","N1.HOG0005535","OG0005358"
"CAGL0B02761g","glabrata","CAGL0B02761g","CAGL0","original","","N1.HOG0000451","OG0000261"
"CAGL0B02772g","glabrata","CAGL0B02772g","CAGL0","original","VPS38","N1.HOG0004464","OG0004228"
"CAGL0B02794g","glabrata","CAGL0B02794g","CAGL0","original","","N1.HOG0002234","OG0001994"
"CAGL0B02816g","glabrata","CAGL0B02816g","CAGL0","original","","N1.HOG0000571","OG0000352"
"CAGL0B02838g","glabrata","CAGL0B02838g","CAGL0","original","MUP1","N1.HOG0000944","OG0000709"
"CAGL0B02860g","glabrata","CAGL0B02860g","CAGL0","original","","N1.HOG0000814","OG0000582"
"CAGL0B02882g","glabrata","CAGL0B02882g","CAGL0","original","BMT2","N1.HOG0000034","OG0000020"
"CAGL0B02904g","glabrata","CAGL0B02904g","CAGL0","original","BMT6","N1.HOG0000034","OG0000020"
"CAGL0B02926g","glabrata","CAGL0B02926g","CAGL0","original","BMT3","N1.HOG0000034","OG0000020"
"CAGL0B02948g","glabrata","CAGL0B02948g","CAGL0","original","BMT4","N1.HOG0000034","OG0000020"
"CAGL0B02970g","glabrata","CAGL0B02970g","CAGL0","original","BMT5","N1.HOG0000034","OG0000020"
"CAGL0B02975g","glabrata","CAGL0B02975g","CAGL0","original","","N1.HOG0000030","OG0000017"
"CAGL0B03047g","glabrata","CAGL0B03047g","CAGL0","original","ILV5","N1.HOG0003089","OG0002849"
"CAGL0B03069g","glabrata","CAGL0B03069g","CAGL0","original","TAL1","N1.HOG0000779","OG0000547"
"CAGL0B03091g","glabrata","CAGL0B03091g","CAGL0","original","","N1.HOG0003692","OG0003450"
"CAGL0B03113g","glabrata","CAGL0B03113g","CAGL0","original","","N1.HOG0001610","OG0001370"
"CAGL0B03179g","glabrata","CAGL0B03179g","CAGL0","original","","N1.HOG0000547","OG0000331"
"CAGL0B03201g","glabrata","CAGL0B03201g","CAGL0","original","","N1.HOG0004465","OG0004229"
"CAGL0B03245g","glabrata","CAGL0B03245g","CAGL0","original","","N1.HOG0003087","OG0002847"
"CAGL0B03267g","glabrata","CAGL0B03267g","CAGL0","original","","N1.HOG0002586","OG0002346"
"CAGL0B03289g","glabrata","CAGL0B03289g","CAGL0","original","","N1.HOG0002671","OG0002431"
"CAGL0B03311g","glabrata","CAGL0B03311g","CAGL0","original","","N1.HOG0003739","OG0003500"
"CAGL0B03333g","glabrata","CAGL0B03333g","CAGL0","original","","N1.HOG0001253","OG0001014"
"CAGL0B03355g","glabrata","CAGL0B03355g","CAGL0","original","","N1.HOG0000677","OG0000449"
"CAGL0B03377g","glabrata","CAGL0B03377g","CAGL0","original","","N1.HOG0003008","OG0002768"
"CAGL0B03399g","glabrata","CAGL0B03399g","CAGL0","original","RIF1","N1.HOG0003962","OG0003723"
"CAGL0B03421g","glabrata","CAGL0B03421g","CAGL0","original","","N1.HOG0000045","OG0000024"
"CAGL0B03443g","glabrata","CAGL0B03443g","CAGL0","original","","N1.HOG0001534","OG0001294"
"CAGL0B03465g","glabrata","CAGL0B03465g","CAGL0","original","","N1.HOG0003084","OG0002844"
"CAGL0B03487g","glabrata","CAGL0B03487g","CAGL0","original","TEF3","N1.HOG0001328","OG0001087"
"CAGL0B03509g","glabrata","CAGL0B03509g","CAGL0","original","","N1.HOG0000500","OG0000294"
"CAGL0B03531g","glabrata","CAGL0B03531g","CAGL0","original","","N1.HOG0002867","OG0002627"
"CAGL0B03553g","glabrata","CAGL0B03553g","CAGL0","original","","N1.HOG0003349","OG0003109"
"CAGL0B03575g","glabrata","CAGL0B03575g","CAGL0","original","","N1.HOG0001136","OG0000897"
"CAGL0B03597g","glabrata","CAGL0B03597g","CAGL0","original","","N1.HOG0001766","OG0001526"
"CAGL0B03608g","glabrata","CAGL0B03608g","CAGL0","original","","N1.HOG0004181","OG0003944"
"CAGL0B03619g","glabrata","CAGL0B03619g","CAGL0","original","","N1.HOG0000176","OG0000100"
"CAGL0B03641g","glabrata","CAGL0B03641g","CAGL0","original","","N1.HOG0000647","OG0000423"
"CAGL0B03663g","glabrata","CAGL0B03663g","CAGL0","original","","N1.HOG0000261","OG0000150"
"CAGL0B03685g","glabrata","CAGL0B03685g","CAGL0","original","","N1.HOG0000050","OG0000027"
"CAGL0B03707g","glabrata","CAGL0B03707g","CAGL0","original","","N1.HOG0000358","OG0000203"
"CAGL0B03773g","glabrata","CAGL0B03773g","CAGL0","original","","N1.HOG0000017","OG0000011"
"CAGL0B03795g","glabrata","CAGL0B03795g","CAGL0","original","","N1.HOG0002194","OG0001954"
"CAGL0B03817g","glabrata","CAGL0B03817g","CAGL0","original","","N1.HOG0002736","OG0002496"
"CAGL0B03839g","glabrata","CAGL0B03839g","CAGL0","original","MET3","N1.HOG0001337","OG0001096"
"CAGL0B03855g","glabrata","CAGL0B03855g","CAGL0","original","","N1.HOG0004314","OG0004077"
"CAGL0B03861g","glabrata","CAGL0B03861g","CAGL0","original","","N1.HOG0004824","OG0004592"
"CAGL0B03883g","glabrata","CAGL0B03883g","CAGL0","original","","N1.HOG0004170","OG0003933"
"CAGL0B03899g","glabrata","CAGL0B03899g","CAGL0","original","","N1.HOG0003880","OG0003641"
"CAGL0B03905g","glabrata","CAGL0B03905g","CAGL0","original","","N1.HOG0002580","OG0002340"
"CAGL0B03927g","glabrata","CAGL0B03927g","CAGL0","original","","N1.HOG0003157","OG0002917"
"CAGL0B03949g","glabrata","CAGL0B03949g","CAGL0","original","","N1.HOG0000117","OG0000065"
"CAGL0B03971g","glabrata","CAGL0B03971g","CAGL0","original","","N1.HOG0000117","OG0000065"
"CAGL0B03993g","glabrata","CAGL0B03993g","CAGL0","original","","N1.HOG0002596","OG0002356"
"CAGL0B04015g","glabrata","CAGL0B04015g","CAGL0","original","","N1.HOG0002174","OG0001934"
"CAGL0B04037g","glabrata","CAGL0B04037g","CAGL0","original","","N1.HOG0002400","OG0002160"
"CAGL0B04059g","glabrata","CAGL0B04059g","CAGL0","original","","N1.HOG0000166","OG0000096"
"CAGL0B04103g","glabrata","CAGL0B04103g","CAGL0","original","","N1.HOG0004466","OG0004230"
"CAGL0B04125g","glabrata","CAGL0B04125g","CAGL0","original","","N1.HOG0002956","OG0002716"
"CAGL0B04147g","glabrata","CAGL0B04147g","CAGL0","original","","N1.HOG0000603","OG0000383"
"CAGL0B04169g","glabrata","CAGL0B04169g","CAGL0","original","","N1.HOG0003300","OG0003060"
"CAGL0B04191g","glabrata","CAGL0B04191g","CAGL0","original","","N1.HOG0004467","OG0004231"
"CAGL0B04213g","glabrata","CAGL0B04213g","CAGL0","original","","N1.HOG0003693","OG0003451"
"CAGL0B04235g","glabrata","CAGL0B04235g","CAGL0","original","SCP120","N1.HOG0005900","OG0005764"
"CAGL0B04257g","glabrata","CAGL0B04257g","CAGL0","original","","N1.HOG0001094","OG0000855"
"CAGL0B04279g","glabrata","CAGL0B04279g","CAGL0","original","","N1.HOG0003724","OG0003485"
"CAGL0B04301g","glabrata","CAGL0B04301g","CAGL0","original","","N1.HOG0001156","OG0000917"
"CAGL0B04323g","glabrata","CAGL0B04323g","CAGL0","original","","N1.HOG0001003","OG0000766"
"CAGL0B04345g","glabrata","CAGL0B04345g","CAGL0","original","","N1.HOG0000337","OG0000191"
"CAGL0B04367g","glabrata","CAGL0B04367g","CAGL0","original","","N1.HOG0000820","OG0000588"
"CAGL0B04389g","glabrata","CAGL0B04389g","CAGL0","original","CHS3","N1.HOG0000731","OG0000502"
"CAGL0B04411g","glabrata","CAGL0B04411g","CAGL0","original","","N1.HOG0003837","OG0003598"
"CAGL0B04433g","glabrata","CAGL0B04433g","CAGL0","original","","N1.HOG0000224","OG0000129"
"CAGL0B04455g","glabrata","CAGL0B04455g","CAGL0","original","","N1.HOG0000225","OG0000130"
"CAGL0B04477g","glabrata","CAGL0B04477g","CAGL0","original","","N1.HOG0003753","OG0003514"
"CAGL0B04499g","glabrata","CAGL0B04499g","CAGL0","original","","N1.HOG0003325","OG0003085"
"CAGL0B04521g","glabrata","CAGL0B04521g","CAGL0","original","","N1.HOG0000149","OG0000084"
"CAGL0B04543g","glabrata","CAGL0B04543g","CAGL0","original","","N1.HOG0003576","OG0003334"
"CAGL0B04565g","glabrata","CAGL0B04565g","CAGL0","original","","N1.HOG0000065","OG0000033"
"CAGL0B04587g","glabrata","CAGL0B04587g","CAGL0","original","","N1.HOG0000714","OG0000485"
"CAGL0B04609g","glabrata","CAGL0B04609g","CAGL0","original","","N1.HOG0002811","OG0002571"
"CAGL0B04631g","glabrata","CAGL0B04631g","CAGL0","original","INP53","N1.HOG0000168","OG0000097"
"CAGL0B04675g","glabrata","CAGL0B04675g","CAGL0","original","","N1.HOG0000581","OG0000362"
"CAGL0B04697g","glabrata","CAGL0B04697g","CAGL0","original","","N1.HOG0004017","OG0003778"
"CAGL0B04719g","glabrata","CAGL0B04719g","CAGL0","original","","N1.HOG0002512","OG0002272"
"CAGL0B04741g","glabrata","CAGL0B04741g","CAGL0","original","PGS1","N1.HOG0002841","OG0002601"
"CAGL0B04763g","glabrata","CAGL0B04763g","CAGL0","original","","N1.HOG0004468","OG0004232"
"CAGL0B04785g","glabrata","CAGL0B04785g","CAGL0","original","","N1.HOG0003459","OG0003219"
"CAGL0B04807g","glabrata","CAGL0B04807g","CAGL0","original","","N1.HOG0000584","OG0000365"
"CAGL0B04829g","glabrata","CAGL0B04829g","CAGL0","original","","N1.HOG0004153","OG0003916"
"CAGL0B04851g","glabrata","CAGL0B04851g","CAGL0","original","","N1.HOG0002072","OG0001832"
"CAGL0B04873g","glabrata","CAGL0B04873g","CAGL0","original","","N1.HOG0002354","OG0002114"
"CAGL0B04895g","glabrata","CAGL0B04895g","CAGL0","original","","N1.HOG0000670","OG0000444"
"CAGL0B04917g","glabrata","CAGL0B04917g","CAGL0","original","","N1.HOG0000187","OG0000106"
"CAGL0B04939g","glabrata","CAGL0B04939g","CAGL0","original","","N1.HOG0004469","OG0004233"
"CAGL0B04961g","glabrata","CAGL0B04961g","CAGL0","original","","N1.HOG0000990","OG0000753"
"CAGL0B04983g","glabrata","CAGL0B04983g","CAGL0","original","","N1.HOG0003301","OG0003061"
"CAGL0B05049g","glabrata","CAGL0B05049g","CAGL0","original","","N1.HOG0003691","OG0003449"
"CAGL0C00110g","glabrata","CAGL0C00110g","CAGL0","original","EPA6","N1.HOG0000000","OG0000000"
"CAGL0C00209g","glabrata","CAGL0C00209g","CAGL0","original","AWP7","N1.HOG0000002","OG0000002"
"CAGL0C00231g","glabrata","CAGL0C00231g","CAGL0","original","","N1.HOG0000208","OG0000119"
"CAGL0C00253g","glabrata","CAGL0C00253g","CAGL0","original","","N1.HOG0000000","OG0000000"
"CAGL0C00275g","glabrata","CAGL0C00275g","CAGL0","original","HSP31","N1.HOG0000559","OG0000341"
"CAGL0C00297g","glabrata","CAGL0C00297g","CAGL0","original","","N1.HOG0003062","OG0002822"
"CAGL0C00319g","glabrata","CAGL0C00319g","CAGL0","original","","N1.HOG0000158","OG0000090"
"CAGL0C00341g","glabrata","CAGL0C00341g","CAGL0","original","","N1.HOG0004470","OG0004234"
"CAGL0C00363g","glabrata","CAGL0C00363g","CAGL0","original","KRE9","N1.HOG0000466","OG0000271"
"CAGL0C00385g","glabrata","CAGL0C00385g","CAGL0","original","","N1.HOG0004471","OG0004235"
"CAGL0C00407g","glabrata","CAGL0C00407g","CAGL0","original","","N1.HOG0003860","OG0003621"
"CAGL0C00429g","glabrata","CAGL0C00429g","CAGL0","original","","N1.HOG0004315","OG0004078"
"CAGL0C00451g","glabrata","CAGL0C00451g","CAGL0","original","","N1.HOG0003932","OG0003693"
"CAGL0C00473g","glabrata","CAGL0C00473g","CAGL0","original","","N1.HOG0001713","OG0001473"
"CAGL0C00495g","glabrata","CAGL0C00495g","CAGL0","original","","N1.HOG0002139","OG0001899"
"CAGL0C00517g","glabrata","CAGL0C00517g","CAGL0","original","","N1.HOG0004200","OG0003963"
"CAGL0C00539g","glabrata","CAGL0C00539g","CAGL0","original","","N1.HOG0000982","OG0000745"
"CAGL0C00561g","glabrata","CAGL0C00561g","CAGL0","original","","N1.HOG0004472","OG0004236"
"CAGL0C00583g","glabrata","CAGL0C00583g","CAGL0","original","","N1.HOG0000979","OG0000742"
"CAGL0C00605g","glabrata","CAGL0C00605g","CAGL0","original","","N1.HOG0004037","OG0003798"
"CAGL0C00627g","glabrata","CAGL0C00627g","CAGL0","original","ATG14","N1.HOG0004473","OG0004237"
"CAGL0C00649g","glabrata","CAGL0C00649g","CAGL0","original","VMA2","N1.HOG0001414","OG0001174"
"CAGL0C00671g","glabrata","CAGL0C00671g","CAGL0","original","","N1.HOG0004474","OG0004238"
"CAGL0C00693g","glabrata","CAGL0C00693g","CAGL0","original","","N1.HOG0002677","OG0002437"
"CAGL0C00715g","glabrata","CAGL0C00715g","CAGL0","original","","N1.HOG0002193","OG0001953"
"CAGL0C00737g","glabrata","CAGL0C00737g","CAGL0","original","","N1.HOG0001654","OG0001414"
"CAGL0C00759g","glabrata","CAGL0C00759g","CAGL0","original","","N1.HOG0000985","OG0000748"
"CAGL0C00836g","glabrata","CAGL0C00836g","CAGL0","original","",,
"CAGL0C00847g","glabrata","CAGL0C00847g","CAGL0","original","EPA8","N1.HOG0000000","OG0000000"
"CAGL0C00968g","glabrata","CAGL0C00968g","CAGL0","original","","N1.HOG0000000","OG0000000"
"CAGL0C01133g","glabrata","CAGL0C01133g","CAGL0","original","","N1.HOG0000000","OG0000000"
"CAGL0C01155g","glabrata","CAGL0C01155g","CAGL0","original","","N1.HOG0004825","OG0004593"
"CAGL0C01177g","glabrata","CAGL0C01177g","CAGL0","original","","N1.HOG0004475","OG0004239"
"CAGL0C01199g","glabrata","CAGL0C01199g","CAGL0","original","UPC2A","N1.HOG0000630","OG0000409"
"CAGL0C01221g","glabrata","CAGL0C01221g","CAGL0","original","","N1.HOG0003331","OG0003091"
"CAGL0C01243g","glabrata","CAGL0C01243g","CAGL0","original","","N1.HOG0003531","OG0003289"
"CAGL0C01265g","glabrata","CAGL0C01265g","CAGL0","original","GLM4","N1.HOG0002822","OG0002582"
"CAGL0C01287g","glabrata","CAGL0C01287g","CAGL0","original","","N1.HOG0005901","OG0005765"
"CAGL0C01309g","glabrata","CAGL0C01309g","CAGL0","original","","N1.HOG0001271","OG0001030"
"CAGL0C01325g","glabrata","CAGL0C01325g","CAGL0","original","","N1.HOG0001124","OG0000885"
"CAGL0C01331g","glabrata","CAGL0C01331g","CAGL0","original","","N1.HOG0003625","OG0003383"
"CAGL0C01353g","glabrata","CAGL0C01353g","CAGL0","original","","N1.HOG0000612","OG0000392"
"CAGL0C01375g","glabrata","CAGL0C01375g","CAGL0","original","","N1.HOG0003498","OG0003256"
"CAGL0C01397g","glabrata","CAGL0C01397g","CAGL0","original","","N1.HOG0000718","OG0000489"
"CAGL0C01419g","glabrata","CAGL0C01419g","CAGL0","original","","N1.HOG0001608","OG0001368"
"CAGL0C01435g","glabrata","CAGL0C01435g","CAGL0","original","","N1.HOG0004169","OG0003932"
"CAGL0C01441g","glabrata","CAGL0C01441g","CAGL0","original","","N1.HOG0002718","OG0002478"
"CAGL0C01463g","glabrata","CAGL0C01463g","CAGL0","original","","N1.HOG0002740","OG0002500"
"CAGL0C01485g","glabrata","CAGL0C01485g","CAGL0","original","","N1.HOG0003391","OG0003151"
"CAGL0C01507g","glabrata","CAGL0C01507g","CAGL0","original","","N1.HOG0000056","OG0000030"
"CAGL0C01529g","glabrata","CAGL0C01529g","CAGL0","original","","N1.HOG0003818","OG0003579"
"CAGL0C01551g","glabrata","CAGL0C01551g","CAGL0","original","","N1.HOG0000692","OG0000462"
"CAGL0C01573g","glabrata","CAGL0C01573g","CAGL0","original","","N1.HOG0002301","OG0002061"
"CAGL0C01595g","glabrata","CAGL0C01595g","CAGL0","original","","N1.HOG0001850","OG0001610"
"CAGL0C01639g","glabrata","CAGL0C01639g","CAGL0","original","","N1.HOG0001365","OG0001125"
"CAGL0C01661g","glabrata","CAGL0C01661g","CAGL0","original","","N1.HOG0002418","OG0002178"
"CAGL0C01683g","glabrata","CAGL0C01683g","CAGL0","original","","N1.HOG0000283","OG0000162"
"CAGL0C01705g","glabrata","CAGL0C01705g","CAGL0","original","GPX2","N1.HOG0000372","OG0000212"
"CAGL0C01727g","glabrata","CAGL0C01727g","CAGL0","original","","N1.HOG0003689","OG0003447"
"CAGL0C01749g","glabrata","CAGL0C01749g","CAGL0","original","","N1.HOG0000690","OG0000460"
"CAGL0C01771g","glabrata","CAGL0C01771g","CAGL0","original","","N1.HOG0000870","OG0000637"
"CAGL0C01793g","glabrata","CAGL0C01793g","CAGL0","original","","N1.HOG0001848","OG0001608"
"CAGL0C01815g","glabrata","CAGL0C01815g","CAGL0","original","","N1.HOG0001588","OG0001348"
"CAGL0C01848g","glabrata","CAGL0C01848g","CAGL0","original","","N1.HOG0005903","OG0005767"
"CAGL0C01881g","glabrata","CAGL0C01881g","CAGL0","original","","N1.HOG0000637","OG0000416"
"CAGL0C01903g","glabrata","CAGL0C01903g","CAGL0","original","","N1.HOG0003545","OG0003303"
"CAGL0C01925g","glabrata","CAGL0C01925g","CAGL0","original","","N1.HOG0001996","OG0001756"
"CAGL0C01947g","glabrata","CAGL0C01947g","CAGL0","original","","N1.HOG0001158","OG0000919"
"CAGL0C01969g","glabrata","CAGL0C01969g","CAGL0","original","","N1.HOG0001518","OG0001278"
"CAGL0C01991g","glabrata","CAGL0C01991g","CAGL0","original","","N1.HOG0004476","OG0004240"
"CAGL0C02013g","glabrata","CAGL0C02013g","CAGL0","original","","N1.HOG0003547","OG0003305"
"CAGL0C02035g","glabrata","CAGL0C02035g","CAGL0","original","","N1.HOG0002277","OG0002037"
"CAGL0C02057g","glabrata","CAGL0C02057g","CAGL0","original","",,
"CAGL0C02079g","glabrata","CAGL0C02079g","CAGL0","original","","N1.HOG0003081","OG0002841"
"CAGL0C02101g","glabrata","CAGL0C02101g","CAGL0","original","","N1.HOG0004109","OG0003873"
"CAGL0C02123g","glabrata","CAGL0C02123g","CAGL0","original","","N1.HOG0002428","OG0002188"
"CAGL0C02145g","glabrata","CAGL0C02145g","CAGL0","original","","N1.HOG0000230","OG0000134"
"CAGL0C02167g","glabrata","CAGL0C02167g","CAGL0","original","","N1.HOG0000574","OG0000355"
"CAGL0C02189g","glabrata","CAGL0C02189g","CAGL0","original","SAH1","N1.HOG0003336","OG0003096"
"CAGL0C02211g","glabrata","CAGL0C02211g","CAGL0","original","UTR2","N1.HOG0001569","OG0001329"
"CAGL0C02233g","glabrata","CAGL0C02233g","CAGL0","original","","N1.HOG0000964","OG0000728"
"CAGL0C02255g","glabrata","CAGL0C02255g","CAGL0","original","","N1.HOG0003637","OG0003395"
"CAGL0C02277g","glabrata","CAGL0C02277g","CAGL0","original","GLN3","N1.HOG0000043","OG0000022"
"CAGL0C02299g","glabrata","CAGL0C02299g","CAGL0","original","KRE29","N1.HOG0004477","OG0004241"
