feature_id,sample,condition,background,pool,reads,total_feature_reads,cpm
GWK60_A00935,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A00935,yH298-parent-pool2,parent,yH298,2,4,2013,1987.083954297069
GWK60_A00935,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A00935,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A00935,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_A00935,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A00957,yH298-H2O2-treated-facs-pool1,treated,yH298,1,4,1828,2188.1838074398247
GWK60_A00957,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_A00957,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_A00957,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A00957,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A00957,yH299-H2O2-treated-facs-pool4,treated,yH299,4,3,2244,1336.898395721925
GWK60_A00957,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_A00957,yH299-parent-pool4,parent,yH299,4,2,1572,1272.2646310432572
GWK60_A00979,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A00979,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A00979,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A00979,yH298-parent-pool2,parent,yH298,2,3,2013,1490.312965722802
GWK60_A00979,yH299-H2O2-treated-facs-pool3,treated,yH299,3,3,2012,1491.0536779324054
GWK60_A00979,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_A00979,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A00979,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01001,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01001,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01001,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01001,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01001,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01001,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01001,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01001,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01023,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01023,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01023,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01023,yH298-parent-pool2,parent,yH298,2,4,2013,1987.083954297069
GWK60_A01023,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01023,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_A01023,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_A01023,yH299-parent-pool4,parent,yH299,4,3,1572,1908.3969465648854
GWK60_A01045,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01045,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01045,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01045,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01045,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01045,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01045,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01045,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01067,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01067,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01067,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01067,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01067,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01067,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01067,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_A01067,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01089,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01089,yH298-H2O2-treated-facs-pool2,treated,yH298,2,3,2101,1427.8914802475012
GWK60_A01089,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01089,yH298-parent-pool2,parent,yH298,2,3,2013,1490.312965722802
GWK60_A01089,yH299-H2O2-treated-facs-pool3,treated,yH299,3,4,2012,1988.0715705765406
GWK60_A01089,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_A01089,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_A01089,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_A01111,yH298-H2O2-treated-facs-pool1,treated,yH298,1,4,1828,2188.1838074398247
GWK60_A01111,yH298-H2O2-treated-facs-pool2,treated,yH298,2,8,2101,3807.710613993336
GWK60_A01111,yH298-parent-pool1,parent,yH298,1,13,2000,6500
GWK60_A01111,yH298-parent-pool2,parent,yH298,2,8,2013,3974.167908594138
GWK60_A01111,yH299-H2O2-treated-facs-pool3,treated,yH299,3,5,2012,2485.089463220676
GWK60_A01111,yH299-H2O2-treated-facs-pool4,treated,yH299,4,8,2244,3565.0623885918003
GWK60_A01111,yH299-parent-pool3,parent,yH299,3,9,2117,4251.299008030231
GWK60_A01111,yH299-parent-pool4,parent,yH299,4,4,1572,2544.5292620865143
GWK60_A01133,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01133,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_A01133,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_A01133,yH298-parent-pool2,parent,yH298,2,2,2013,993.5419771485346
GWK60_A01133,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01133,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01133,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_A01133,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01155,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01155,yH298-H2O2-treated-facs-pool2,treated,yH298,2,5,2101,2379.819133745835
GWK60_A01155,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01155,yH298-parent-pool2,parent,yH298,2,4,2013,1987.083954297069
GWK60_A01155,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01155,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01155,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01155,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01177,yH298-H2O2-treated-facs-pool1,treated,yH298,1,3,1828,1641.1378555798688
GWK60_A01177,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_A01177,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01177,yH298-parent-pool2,parent,yH298,2,4,2013,1987.083954297069
GWK60_A01177,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01177,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01177,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01177,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01199,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01199,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01199,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_A01199,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01199,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01199,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01199,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01199,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01221,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01221,yH298-H2O2-treated-facs-pool2,treated,yH298,2,3,2101,1427.8914802475012
GWK60_A01221,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01221,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01221,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01221,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01221,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01221,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01243,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01243,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01243,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01243,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01243,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01243,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01243,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_A01243,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_A01265,yH298-H2O2-treated-facs-pool1,treated,yH298,1,3,1828,1641.1378555798688
GWK60_A01265,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_A01265,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_A01265,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01265,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01265,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01265,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_A01265,yH299-parent-pool4,parent,yH299,4,5,1572,3180.661577608142
GWK60_A01287,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01287,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01287,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01287,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01287,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01287,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01287,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01287,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01309,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01309,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01309,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01309,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01309,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01309,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01309,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01309,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01353,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01353,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01353,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01353,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01353,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01353,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01353,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01353,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01375,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01375,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01375,yH298-parent-pool1,parent,yH298,1,3,2000,1500
GWK60_A01375,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01375,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01375,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01375,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01375,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01397,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01397,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01397,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01397,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01397,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01397,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01397,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01397,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01419,yH298-H2O2-treated-facs-pool1,treated,yH298,1,4,1828,2188.1838074398247
GWK60_A01419,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01419,yH298-parent-pool1,parent,yH298,1,3,2000,1500
GWK60_A01419,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01419,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01419,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01419,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_A01419,yH299-parent-pool4,parent,yH299,4,3,1572,1908.3969465648854
GWK60_A01441,yH298-H2O2-treated-facs-pool1,treated,yH298,1,14,1828,7658.643326039387
GWK60_A01441,yH298-H2O2-treated-facs-pool2,treated,yH298,2,12,2101,5711.565920990005
GWK60_A01441,yH298-parent-pool1,parent,yH298,1,11,2000,5500
GWK60_A01441,yH298-parent-pool2,parent,yH298,2,5,2013,2483.8549428713363
GWK60_A01441,yH299-H2O2-treated-facs-pool3,treated,yH299,3,10,2012,4970.178926441352
GWK60_A01441,yH299-H2O2-treated-facs-pool4,treated,yH299,4,9,2244,4010.6951871657757
GWK60_A01441,yH299-parent-pool3,parent,yH299,3,5,2117,2361.8327822390174
GWK60_A01441,yH299-parent-pool4,parent,yH299,4,8,1572,5089.058524173029
GWK60_A01463,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01463,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01463,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01463,yH298-parent-pool2,parent,yH298,2,2,2013,993.5419771485346
GWK60_A01463,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01463,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01463,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01463,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_A01485,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01485,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01485,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01485,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01485,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01485,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01485,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01485,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01507,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_A01507,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01507,yH298-parent-pool1,parent,yH298,1,4,2000,2000
GWK60_A01507,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01507,yH299-H2O2-treated-facs-pool3,treated,yH299,3,2,2012,994.0357852882703
GWK60_A01507,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_A01507,yH299-parent-pool3,parent,yH299,3,4,2117,1889.4662257912141
GWK60_A01507,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_A01529,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01529,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_A01529,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01529,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01529,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01529,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01529,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01529,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01551,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01551,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01551,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01551,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01551,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01551,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01551,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01551,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01573,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01573,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01573,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01573,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01573,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01573,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01573,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01573,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01595,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_A01595,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_A01595,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_A01595,yH298-parent-pool2,parent,yH298,2,3,2013,1490.312965722802
GWK60_A01595,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01595,yH299-H2O2-treated-facs-pool4,treated,yH299,4,3,2244,1336.898395721925
GWK60_A01595,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_A01595,yH299-parent-pool4,parent,yH299,4,3,1572,1908.3969465648854
GWK60_A01617,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_A01617,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01617,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01617,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01617,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01617,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01617,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01617,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_A01639,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01639,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_A01639,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01639,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01639,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_A01639,yH299-H2O2-treated-facs-pool4,treated,yH299,4,3,2244,1336.898395721925
GWK60_A01639,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_A01639,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01661,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_A01661,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01661,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_A01661,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01661,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01661,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01661,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01661,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01683,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01683,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01683,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01683,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_A01683,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01683,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01683,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01683,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01705,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01705,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01705,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01705,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01705,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01705,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_A01705,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_A01705,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_A01727,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01727,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01727,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01727,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01727,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01727,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01727,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01727,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01771,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01771,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01771,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01771,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01771,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01771,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01771,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01771,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01793,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01793,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01793,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01793,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01793,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01793,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01793,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01793,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01815,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01815,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_A01815,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01815,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01815,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01815,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01815,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01815,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01837,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01837,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01837,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01837,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01837,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01837,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01837,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01837,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01859,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01859,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_A01859,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01859,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01859,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01859,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01859,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_A01859,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_A01903,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_A01903,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_A01903,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_A01903,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_A01903,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_A01903,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_A01903,yH299-parent-pool3,parent,yH299,3,0,2117,0
