feature_id,sample,condition,background,pool,reads,total_feature_reads,cpm
GWK60_L00539,yH299-H2O2-treated-facs-pool4,treated,H299,4,33,5747369,5.74175766337606
GWK60_L00539,yH299-parent-pool3,parent,H299,3,1,6388828,0.1565232308648785
GWK60_L00539,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00561,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00561,yH298-H2O2-treated-facs-pool2,treated,H298,2,607,4754213,127.67623158659488
GWK60_L00561,yH298-parent-pool1,parent,H298,1,519,5503956,94.29581195779909
GWK60_L00561,yH298-parent-pool2,parent,H298,2,324,8119668,39.90310933895327
GWK60_L00561,yH299-H2O2-treated-facs-pool3,treated,H299,3,589,5043889,116.7749726451157
GWK60_L00561,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00561,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00561,yH299-parent-pool4,parent,H299,4,1411,4223882,334.05289257607103
GWK60_L00583,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00583,yH298-H2O2-treated-facs-pool2,treated,H298,2,66,4754213,13.882423862792853
GWK60_L00583,yH298-parent-pool1,parent,H298,1,156,5503956,28.343249837026313
GWK60_L00583,yH298-parent-pool2,parent,H298,2,40,8119668,4.926309794932502
GWK60_L00583,yH299-H2O2-treated-facs-pool3,treated,H299,3,223,5043889,44.21191663813379
GWK60_L00583,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00583,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00583,yH299-parent-pool4,parent,H299,4,13,4223882,3.0777374936136948
GWK60_L00605,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00605,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00605,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00605,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L00605,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00605,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00605,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00605,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00627,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00627,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00627,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00627,yH298-parent-pool2,parent,H298,2,1,8119668,0.12315774487331256
GWK60_L00627,yH299-H2O2-treated-facs-pool3,treated,H299,3,524,5043889,103.88809111382109
GWK60_L00627,yH299-H2O2-treated-facs-pool4,treated,H299,4,1,5747369,0.1739926564659412
GWK60_L00627,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00627,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00649,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00649,yH298-H2O2-treated-facs-pool2,treated,H298,2,2414,4754213,507.76016976942344
GWK60_L00649,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00649,yH298-parent-pool2,parent,H298,2,337,8119668,41.50416002230634
GWK60_L00649,yH299-H2O2-treated-facs-pool3,treated,H299,3,290,5043889,57.49531760116053
GWK60_L00649,yH299-H2O2-treated-facs-pool4,treated,H299,4,670,5747369,116.5750798321806
GWK60_L00649,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00649,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00671,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00671,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00671,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00671,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L00671,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00671,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00671,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00671,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00693,yH298-H2O2-treated-facs-pool1,treated,H298,1,1668,4654293,358.37881285084546
GWK60_L00693,yH298-H2O2-treated-facs-pool2,treated,H298,2,1054,4754213,221.69810229369193
GWK60_L00693,yH298-parent-pool1,parent,H298,1,369,5503956,67.04268711450455
GWK60_L00693,yH298-parent-pool2,parent,H298,2,125,8119668,15.39471810916407
GWK60_L00693,yH299-H2O2-treated-facs-pool3,treated,H299,3,676,5043889,134.02356792546385
GWK60_L00693,yH299-H2O2-treated-facs-pool4,treated,H299,4,1293,5747369,224.97250481046197
GWK60_L00693,yH299-parent-pool3,parent,H299,3,1,6388828,0.1565232308648785
GWK60_L00693,yH299-parent-pool4,parent,H299,4,1396,4223882,330.5016570065168
GWK60_L00715,yH298-H2O2-treated-facs-pool1,treated,H298,1,24,4654293,5.156529681307128
GWK60_L00715,yH298-H2O2-treated-facs-pool2,treated,H298,2,553,4754213,116.31788478976436
GWK60_L00715,yH298-parent-pool1,parent,H298,1,43,5503956,7.812562455077766
GWK60_L00715,yH298-parent-pool2,parent,H298,2,1147,8119668,141.2619333696895
GWK60_L00715,yH299-H2O2-treated-facs-pool3,treated,H299,3,648,5043889,128.47229588121388
GWK60_L00715,yH299-H2O2-treated-facs-pool4,treated,H299,4,2014,5747369,350.4212101224056
GWK60_L00715,yH299-parent-pool3,parent,H299,3,970,6388828,151.82753393893216
GWK60_L00715,yH299-parent-pool4,parent,H299,4,2,4223882,0.4734980759405684
GWK60_L00737,yH298-H2O2-treated-facs-pool1,treated,H298,1,3160,4654293,678.9430747054387
GWK60_L00737,yH298-H2O2-treated-facs-pool2,treated,H298,2,2412,4754213,507.33949025842975
GWK60_L00737,yH298-parent-pool1,parent,H298,1,1769,5503956,321.4051856519202
GWK60_L00737,yH298-parent-pool2,parent,H298,2,997,8119668,122.7882716386926
GWK60_L00737,yH299-H2O2-treated-facs-pool3,treated,H299,3,171,5043889,33.90241141309811
GWK60_L00737,yH299-H2O2-treated-facs-pool4,treated,H299,4,210,5747369,36.538457857847654
GWK60_L00737,yH299-parent-pool3,parent,H299,3,2483,6388828,388.6471822374933
GWK60_L00737,yH299-parent-pool4,parent,H299,4,4376,4223882,1036.0137901579637
GWK60_L00759,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00759,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00759,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00759,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L00759,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00759,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00759,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00759,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00781,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00781,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00781,yH298-parent-pool1,parent,H298,1,1243,5503956,225.837561201434
GWK60_L00781,yH298-parent-pool2,parent,H298,2,400,8119668,49.26309794932502
GWK60_L00781,yH299-H2O2-treated-facs-pool3,treated,H299,3,200,5043889,39.651943173214164
GWK60_L00781,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00781,yH299-parent-pool3,parent,H299,3,819,6388828,128.1925260783355
GWK60_L00781,yH299-parent-pool4,parent,H299,4,1327,4223882,314.16597338656715
GWK60_L00803,yH298-H2O2-treated-facs-pool1,treated,H298,1,259,4654293,55.64754947743943
GWK60_L00803,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00803,yH298-parent-pool1,parent,H298,1,100,5503956,18.16874989552969
GWK60_L00803,yH298-parent-pool2,parent,H298,2,39,8119668,4.8031520500591895
GWK60_L00803,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00803,yH299-H2O2-treated-facs-pool4,treated,H299,4,4,5747369,0.6959706258637648
GWK60_L00803,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00803,yH299-parent-pool4,parent,H299,4,522,4223882,123.58299782048836
GWK60_L00825,yH298-H2O2-treated-facs-pool1,treated,H298,1,605,4654293,129.9875190496172
GWK60_L00825,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00825,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00825,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L00825,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00825,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00825,yH299-parent-pool3,parent,H299,3,3,6388828,0.46956969259463555
GWK60_L00825,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00847,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00847,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00847,yH298-parent-pool1,parent,H298,1,468,5503956,85.02974951107893
GWK60_L00847,yH298-parent-pool2,parent,H298,2,792,8119668,97.54093393966353
GWK60_L00847,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00847,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00847,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00847,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00869,yH298-H2O2-treated-facs-pool1,treated,H298,1,608,4654293,130.63208525978058
GWK60_L00869,yH298-H2O2-treated-facs-pool2,treated,H298,2,198,4754213,41.64727158837856
GWK60_L00869,yH298-parent-pool1,parent,H298,1,789,5503956,143.35143667572925
GWK60_L00869,yH298-parent-pool2,parent,H298,2,327,8119668,40.27258257357321
GWK60_L00869,yH299-H2O2-treated-facs-pool3,treated,H299,3,364,5043889,72.16653657524976
GWK60_L00869,yH299-H2O2-treated-facs-pool4,treated,H299,4,1899,5747369,330.4120546288223
GWK60_L00869,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00869,yH299-parent-pool4,parent,H299,4,18,4223882,4.261482683465116
GWK60_L00891,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00891,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00891,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00891,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L00891,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L00891,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00891,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L00891,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00913,yH298-H2O2-treated-facs-pool1,treated,H298,1,1767,4654293,379.6494977862373
GWK60_L00913,yH298-H2O2-treated-facs-pool2,treated,H298,2,3150,4754213,662.5702298151135
GWK60_L00913,yH298-parent-pool1,parent,H298,1,3049,5503956,553.9651843147002
GWK60_L00913,yH298-parent-pool2,parent,H298,2,6591,8119668,811.7326964600031
GWK60_L00913,yH299-H2O2-treated-facs-pool3,treated,H299,3,6448,5043889,1278.3786479044245
GWK60_L00913,yH299-H2O2-treated-facs-pool4,treated,H299,4,5880,5747369,1023.0768200197343
GWK60_L00913,yH299-parent-pool3,parent,H299,3,2762,6388828,432.3171636487944
GWK60_L00913,yH299-parent-pool4,parent,H299,4,2991,4223882,708.11637256912
GWK60_L00935,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00935,yH298-H2O2-treated-facs-pool2,treated,H298,2,1741,4754213,366.2015143200357
GWK60_L00935,yH298-parent-pool1,parent,H298,1,1018,5503956,184.95787393649223
GWK60_L00935,yH298-parent-pool2,parent,H298,2,1700,8119668,209.36816628463134
GWK60_L00935,yH299-H2O2-treated-facs-pool3,treated,H299,3,855,5043889,169.51205706549055
GWK60_L00935,yH299-H2O2-treated-facs-pool4,treated,H299,4,2181,5747369,379.4779837522177
GWK60_L00935,yH299-parent-pool3,parent,H299,3,6110,6388828,956.3569405844077
GWK60_L00935,yH299-parent-pool4,parent,H299,4,1502,4223882,355.5970550313669
GWK60_L00957,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L00957,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00957,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L00957,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L00957,yH299-H2O2-treated-facs-pool3,treated,H299,3,168,5043889,33.3076322654999
GWK60_L00957,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00957,yH299-parent-pool3,parent,H299,3,1245,6388828,194.87142242677373
GWK60_L00957,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L00979,yH298-H2O2-treated-facs-pool1,treated,H298,1,32,4654293,6.8753729084095045
GWK60_L00979,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L00979,yH298-parent-pool1,parent,H298,1,99,5503956,17.98706239657439
GWK60_L00979,yH298-parent-pool2,parent,H298,2,1404,8119668,172.91347380213082
GWK60_L00979,yH299-H2O2-treated-facs-pool3,treated,H299,3,1070,5043889,212.13789597669577
GWK60_L00979,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L00979,yH299-parent-pool3,parent,H299,3,376,6388828,58.852734805194316
GWK60_L00979,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01001,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01001,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01001,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L01001,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L01001,yH299-H2O2-treated-facs-pool3,treated,H299,3,21,5043889,4.163454033187487
GWK60_L01001,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01001,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01001,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01023,yH298-H2O2-treated-facs-pool1,treated,H298,1,807,4654293,173.3883105339522
GWK60_L01023,yH298-H2O2-treated-facs-pool2,treated,H298,2,5,4754213,1.0516987774843072
GWK60_L01023,yH298-parent-pool1,parent,H298,1,186,5503956,33.79387480568522
GWK60_L01023,yH298-parent-pool2,parent,H298,2,376,8119668,46.30731207236553
GWK60_L01023,yH299-H2O2-treated-facs-pool3,treated,H299,3,915,5043889,181.4076400174548
GWK60_L01023,yH299-H2O2-treated-facs-pool4,treated,H299,4,586,5747369,101.95969668904155
GWK60_L01023,yH299-parent-pool3,parent,H299,3,834,6388828,130.54037454130867
GWK60_L01023,yH299-parent-pool4,parent,H299,4,64,4223882,15.15193843009819
GWK60_L01045,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01045,yH298-H2O2-treated-facs-pool2,treated,H298,2,5,4754213,1.0516987774843072
GWK60_L01045,yH298-parent-pool1,parent,H298,1,40,5503956,7.267499958211875
GWK60_L01045,yH298-parent-pool2,parent,H298,2,15,8119668,1.8473661730996882
GWK60_L01045,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01045,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01045,yH299-parent-pool3,parent,H299,3,665,6388828,104.0879485251442
GWK60_L01045,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01067,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01067,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01067,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L01067,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L01067,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01067,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01067,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01067,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01089,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01089,yH298-H2O2-treated-facs-pool2,treated,H298,2,105,4754213,22.08567432717045
GWK60_L01089,yH298-parent-pool1,parent,H298,1,1,5503956,0.18168749895529687
GWK60_L01089,yH298-parent-pool2,parent,H298,2,202,8119668,24.877864464409136
GWK60_L01089,yH299-H2O2-treated-facs-pool3,treated,H299,3,2138,5043889,423.87927252165935
GWK60_L01089,yH299-H2O2-treated-facs-pool4,treated,H299,4,1401,5747369,243.76371170878363
GWK60_L01089,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01089,yH299-parent-pool4,parent,H299,4,141,4223882,33.38161435381007
GWK60_L01111,yH298-H2O2-treated-facs-pool1,treated,H298,1,143,4654293,30.724322684454975
GWK60_L01111,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01111,yH298-parent-pool1,parent,H298,1,922,5503956,167.51587403678374
GWK60_L01111,yH298-parent-pool2,parent,H298,2,295,8119668,36.33153473762721
GWK60_L01111,yH299-H2O2-treated-facs-pool3,treated,H299,3,21,5043889,4.163454033187487
GWK60_L01111,yH299-H2O2-treated-facs-pool4,treated,H299,4,1887,5747369,328.324142751231
GWK60_L01111,yH299-parent-pool3,parent,H299,3,1,6388828,0.1565232308648785
GWK60_L01111,yH299-parent-pool4,parent,H299,4,130,4223882,30.777374936136948
GWK60_L01133,yH298-H2O2-treated-facs-pool1,treated,H298,1,1,4654293,0.21485540338779702
GWK60_L01133,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01133,yH298-parent-pool1,parent,H298,1,449,5503956,81.5776870309283
GWK60_L01133,yH298-parent-pool2,parent,H298,2,162,8119668,19.951554669476636
GWK60_L01133,yH299-H2O2-treated-facs-pool3,treated,H299,3,261,5043889,51.74578584104448
GWK60_L01133,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01133,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01133,yH299-parent-pool4,parent,H299,4,3493,4223882,826.9643896302027
GWK60_L01155,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01155,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01155,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L01155,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L01155,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01155,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01155,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01155,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01177,yH298-H2O2-treated-facs-pool1,treated,H298,1,1,4654293,0.21485540338779702
GWK60_L01177,yH298-H2O2-treated-facs-pool2,treated,H298,2,1604,4754213,337.3849678169657
GWK60_L01177,yH298-parent-pool1,parent,H298,1,438,5503956,79.57912454242003
GWK60_L01177,yH298-parent-pool2,parent,H298,2,131,8119668,16.133664578403945
GWK60_L01177,yH299-H2O2-treated-facs-pool3,treated,H299,3,3303,5043889,654.8518415056319
GWK60_L01177,yH299-H2O2-treated-facs-pool4,treated,H299,4,3444,5747369,599.2307088687014
GWK60_L01177,yH299-parent-pool3,parent,H299,3,13349,6388828,2089.4286088152635
GWK60_L01177,yH299-parent-pool4,parent,H299,4,11256,4223882,2664.8471713935187
GWK60_L01199,yH298-H2O2-treated-facs-pool1,treated,H298,1,2038,4654293,437.87531210433036
GWK60_L01199,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01199,yH298-parent-pool1,parent,H298,1,55,5503956,9.992812442541329
GWK60_L01199,yH298-parent-pool2,parent,H298,2,20,8119668,2.463154897466251
GWK60_L01199,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01199,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01199,yH299-parent-pool3,parent,H299,3,917,6388828,143.53180270309358
GWK60_L01199,yH299-parent-pool4,parent,H299,4,25,4223882,5.918725949257106
GWK60_L01221,yH298-H2O2-treated-facs-pool1,treated,H298,1,12,4654293,2.578264840653564
GWK60_L01221,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01221,yH298-parent-pool1,parent,H298,1,9,5503956,1.635187490597672
GWK60_L01221,yH298-parent-pool2,parent,H298,2,311,8119668,38.302058655600206
GWK60_L01221,yH299-H2O2-treated-facs-pool3,treated,H299,3,239,5043889,47.38407209199092
GWK60_L01221,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01221,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01221,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01243,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01243,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01243,yH298-parent-pool1,parent,H298,1,18,5503956,3.270374981195344
GWK60_L01243,yH298-parent-pool2,parent,H298,2,6,8119668,0.7389464692398753
GWK60_L01243,yH299-H2O2-treated-facs-pool3,treated,H299,3,360,5043889,71.37349771178549
GWK60_L01243,yH299-H2O2-treated-facs-pool4,treated,H299,4,977,5747369,169.99082536722457
GWK60_L01243,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01243,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01287,yH298-H2O2-treated-facs-pool1,treated,H298,1,8,4654293,1.7188432271023761
GWK60_L01287,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01287,yH298-parent-pool1,parent,H298,1,19,5503956,3.4520624801506408
GWK60_L01287,yH298-parent-pool2,parent,H298,2,5,8119668,0.6157887243665627
GWK60_L01287,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01287,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01287,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01287,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01309,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01309,yH298-H2O2-treated-facs-pool2,treated,H298,2,1,4754213,0.21033975549686143
GWK60_L01309,yH298-parent-pool1,parent,H298,1,1557,5503956,282.88743587339724
GWK60_L01309,yH298-parent-pool2,parent,H298,2,658,8119668,81.03779612663966
GWK60_L01309,yH299-H2O2-treated-facs-pool3,treated,H299,3,2,5043889,0.3965194317321416
GWK60_L01309,yH299-H2O2-treated-facs-pool4,treated,H299,4,704,5747369,122.4908301520226
GWK60_L01309,yH299-parent-pool3,parent,H299,3,18,6388828,2.817418155567813
GWK60_L01309,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01331,yH298-H2O2-treated-facs-pool1,treated,H298,1,115,4654293,24.70837138959666
GWK60_L01331,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01331,yH298-parent-pool1,parent,H298,1,90,5503956,16.35187490597672
GWK60_L01331,yH298-parent-pool2,parent,H298,2,217,8119668,26.725230637508826
GWK60_L01331,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01331,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01331,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01331,yH299-parent-pool4,parent,H299,4,216,4223882,51.13779220158139
GWK60_L01375,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01375,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01375,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L01375,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L01375,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01375,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01375,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01375,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01397,yH298-H2O2-treated-facs-pool1,treated,H298,1,124,4654293,26.642070020086834
GWK60_L01397,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01397,yH298-parent-pool1,parent,H298,1,45,5503956,8.17593745298836
GWK60_L01397,yH298-parent-pool2,parent,H298,2,12,8119668,1.4778929384797506
GWK60_L01397,yH299-H2O2-treated-facs-pool3,treated,H299,3,8,5043889,1.5860777269285664
GWK60_L01397,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01397,yH299-parent-pool3,parent,H299,3,39,6388828,6.104406003730261
GWK60_L01397,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01419,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_L01419,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_L01419,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L01419,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_L01419,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_L01419,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01419,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01419,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_L01441,yH298-H2O2-treated-facs-pool1,treated,H298,1,464,4654293,99.69290717193782
GWK60_L01441,yH298-H2O2-treated-facs-pool2,treated,H298,2,497,4754213,104.53885848194012
GWK60_L01441,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_L01441,yH298-parent-pool2,parent,H298,2,298,8119668,36.70100797224714
GWK60_L01441,yH299-H2O2-treated-facs-pool3,treated,H299,3,4,5043889,0.7930388634642832
GWK60_L01441,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_L01441,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_L01441,yH299-parent-pool4,parent,H299,4,35,4223882,8.286216328959947
GWK60_L01463,yH298-H2O2-treated-facs-pool1,treated,H298,1,556,4654293,119.45960428361515
GWK60_L01463,yH298-H2O2-treated-facs-pool2,treated,H298,2,15,4754213,3.155096332452921
GWK60_L01463,yH298-parent-pool1,parent,H298,1,808,5503956,146.80349915587988
GWK60_L01463,yH298-parent-pool2,parent,H298,2,1196,8119668,147.2966628684818
GWK60_L01463,yH299-H2O2-treated-facs-pool3,treated,H299,3,711,5043889,140.96265798077636
GWK60_L01463,yH299-H2O2-treated-facs-pool4,treated,H299,4,756,5747369,131.53844828825154
GWK60_L01463,yH299-parent-pool3,parent,H299,3,136,6388828,21.287159397623476
